PropertyName,PropertySubName,NearbyLocations,LocationAdvantages,Link,PriceDetails,TopFacilities
Vatika Express City,"2, 3 BHK Apartment, Land in Sector 88A, Gurgaon","['NH 352W', 'Euro International School', 'The Esplanade Mall', 'SGT University', 'Shri Balaji’s Multispeciality Hospital']","{'NH 352W': '4.9 KM', 'Euro International School': '6.4 KM', 'The Esplanade Mall': '8.3 KM', 'SGT University': '8.5 KM', 'Shri Balaji’s Multispeciality Hospital': '8.6 KM', 'Indira Gandhi Intl Airport': '32.6 KM'}",https://www.99acres.com/vatika-express-city-sector-88a-gurgaon-npxid-r37160,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,350 sq.ft.', 'price-range': 'Price on Request'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,550 sq.ft.', 'price-range': 'Price on Request'}, 'Land': {'building_type': '', 'area_type': 'Plot Area', 'area': '1,179 - 9,000 sq.ft.', 'price-range': 'Price on Request'}}","['Swimming Pool', 'ATM', 'Cafeteria', 'Library', 'Community Hall', 'Vastu Compliant', 'Badminton Court', 'Sewage Treatment Plant', 'Club House']"
Pegasus Atulyam 83,"Land in Sector 83, Gurgaon","['Gurgaon - Delhi Expy', 'Sector 86 Road', 'Genesis Hospital', 'Euro International School', 'Sapphire 83 Mall']","{'Gurgaon - Delhi Expy': '1.9 KM', 'Sector 86 Road': '2.1 KM', 'Genesis Hospital': '2.5 KM', 'Euro International School': '2.7 KM', 'Sapphire 83 Mall': '4.2 KM', 'Dwarka Expy': '4.8 KM', 'Basai Dhankot Railway Station': '9.1 KM', 'Gurugram University': '12.5 KM', 'HUDA Metro Station': '14.8 KM', 'Indira Gandhi Intl Airport': '24.7 KM'}",https://www.99acres.com/pegasus-atulyam-83-sector-83-gurgaon-npxid-r403827,"{'Land': {'building_type': '', 'area_type': 'Plot Area', 'area': '1,350 - 1,620 sq.ft.', 'price-range': 'Price on Request'}}","['Badminton Court', '24x7 Security', ""Children's Play Area""]"
DLF The Summit,"4 BHK Apartment in Sector 54, Gurgaon","['Golf Course Road', 'DLF5 Summit Plaza', 'Central Plaza Mall', 'Sector 53-54 Metro Station', 'Suncity School']","{'Golf Course Road': '0.65 KM', 'DLF5 Summit Plaza': '0.7 KM', 'Central Plaza Mall': '2.7 KM', 'Sector 53-54 Metro Station': '2.9 KM', 'Suncity School': '3.3 KM', 'Vallores Pre School': '3.6 KM', 'The Banyan Tree World School': '3.6 KM', 'Unicosmos School': '3.6 KM', 'Sector 42-43 Metro Station': '3.6 KM', 'Paras Hospital': '4.5 KM', 'Kriti Hospital': '4.7 KM', 'Anand Multispeciality Hospital': '4.7 KM', 'Huda Metro station': '6.8 KM', 'JMD Regent Mall': '7.7 KM', 'IGI Airport': '17.2 KM'}",https://www.99acres.com/dlf-the-summit-sector-54-gurgaon-npxid-r26556,"{'4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '3,000 - 3,600 sq.ft.', 'price-range': '₹ 5.49 - 7.49 Cr'}}","['Swimming Pool', 'Property Staff', 'Multipurpose Court', 'Power Back up Lift', 'Party Lawn', 'Community Hall', 'Basketball Court', 'Multipurpose Hall', 'Rain Water Harvesting']"
The Close South,"3, 4 BHK Apartment, 4 BHK Villa in Nirvana Country, Gurgaon","['Eye Doctors at Krishna Netralaya', 'Canara Bank', 'HDFC Bank', 'Tagore Public School', 'Apollo Pharmacy']","{'Eye Doctors at Krishna Netralaya': '1.2 kms', 'Canara Bank': '1.0 kms', 'HDFC Bank': '1.2 kms', 'Tagore Public School': '1.1 kms', 'Apollo Pharmacy': '1.0 kms', 'Syndicate Bank': '1.4 kms', 'Star Nursery': '1.5 kms', 'HP Petrol Pump': '1.8 kms', 'Green garden narsari': '1.6 kms', 'IDFC FIRST Bank': '2.0 kms', 'Lotus Valley School': '1.3 kms', 'Fresco Market': '2.0 kms', 'Insfire Sports': '2.5 kms', 'Emerald Plaza': '3.3 kms', 'Shiva Temple Tigra': '1.5 kms'}",https://www.99acres.com/the-close-south-nirvana-country-gurgaon-npxid-r11694,"{'3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,480 - 2,531 sq.ft.', 'price-range': '₹ 2.45 - 2.5 Cr'}, '4 BHK': {'building_type': 'Villa', 'area_type': 'Super Built-up Area', 'area': '3,170 - 3,372 sq.ft.', 'price-range': 'Price on Request'}}","['Swimming Pool', 'Business Lounge', 'Laundry', 'Conference room', 'RO System', 'ATM', 'Jacuzzi', 'Piped Gas', 'Steam Room']"
Emaar Mgf Palm Terraces Select,"3, 4, 5 BHK Apartment in Sector 66, Gurgaon","['Golf Course Ext Rd', 'DPS International Edge', 'Omaxe Gurgaon Mall', 'Park Hospital', 'Sector 55/56 Metro Station']","{'Golf Course Ext Rd': '900 Meter', 'DPS International Edge': '1.5 KM', 'Omaxe Gurgaon Mall': '2.6 KM', 'Park Hospital': '2.8 KM', 'Sector 55/56 Metro Station': '7.1 KM', 'Badshahpur Sohna Rd Hwy': '7.1 KM', 'Sushant University': '7.8 KM', 'Indira Gandhi Intl Airport': '22.8 KM'}",https://www.99acres.com/emaar-mgf-palm-terraces-select-sector-66-gurgaon-npxid-r904,"{'3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,650 sq.ft.', 'price-range': '₹ 2.85 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,410 sq.ft.', 'price-range': '₹ 3.95 Cr'}, '5 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '3,670 sq.ft.', 'price-range': 'Price on Request'}}","['Bowling Alley', 'Swimming Pool', 'Bar/Chill-Out Lounge', 'Changing Area', 'Aerobics Centre', 'Jacuzzi', 'Billiards', 'Lawn Tennis Court', 'Party Lawn']"
Unitech Fresco,"2, 3 BHK Apartment in Nirvana Country, Gurgaon","[""McDonald's India"", 'Park Hospital', 'Golf Course Ext Rd', 'The Paras World School', 'M3M Cosmopolitan']","{""McDonald's India"": '1.8Km', 'Park Hospital': '1.9Km', 'Golf Course Ext Rd': '2.4Km', 'The Paras World School': '2.4Km', 'M3M Cosmopolitan': '3.5Km', 'SkyJumper Trampoline Park': '4.8Km', 'Rapid Metro Station Sector 55 56': '6.4Km', 'IGI Airport': '21.2Km'}",https://www.99acres.com/unitech-fresco-nirvana-country-gurgaon-npxid-r4,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,336 - 1,418 sq.ft.', 'price-range': '₹ 1.1 - 1.25 Cr'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,629 - 1,877 sq.ft.', 'price-range': '₹ 1.45 - 1.6 Cr'}}","['Swimming Pool', 'School', 'ATM', 'Piped Gas', 'Creche/Day care', 'Grocery Shop', 'Squash Court', 'Theatre', 'Wi-Fi Connectivity']"
Unitech Escape,"2, 3, 4 BHK Apartment in Nirvana Country, Gurgaon","['St Xavier High School', 'M3M IFC', 'Sohna Road', 'Park Hospital', 'Radisson Hotel Gurugram']","{'St Xavier High School': '0.3 KM', 'M3M IFC': '1.4 Km', 'Sohna Road': '2 Km', 'Park Hospital': '2.3 Km', 'Radisson Hotel Gurugram': '3.3 Km', 'Gurugram University': '3.3 Km', 'Airia Mall': '4.6 Km', 'Sector 55-56 Metro Station': '5 Km', 'SkyJumper Trampoline Park': '6 Km', 'Faridabad Gurgaon Road': '7 Km', 'IGI Airport': '22.5 Km'}",https://www.99acres.com/unitech-escape-nirvana-country-gurgaon-npxid-r10624,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,550 - 1,623 sq.ft.', 'price-range': '₹ 1.35 - 1.41 Cr'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,897 - 2,134 sq.ft.', 'price-range': '₹ 1.9 - 2.14 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '3,007 - 3,974 sq.ft.', 'price-range': '₹ 3.2 - 4.23 Cr'}}","['Swimming Pool', 'Business Lounge', 'Jacuzzi', 'Squash Court', 'Wi-Fi Connectivity', 'Property Staff', 'Banquet Hall', 'Lawn Tennis Court', 'Video Door Security']"
Unitech Harmony,"2, 3, 4 BHK Apartment in Nirvana Country, Gurgaon","['M3M Cosmopolitan Mall', 'Park Hospital', 'The Sylvan Trails School', 'Golf Course Ext Road', 'Vipul Trade Centre']","{'M3M Cosmopolitan Mall': '1.5 Km', 'Park Hospital': '2 Km', 'The Sylvan Trails School': '2.4 Km', 'Golf Course Ext Road': '2.5 Km', 'Vipul Trade Centre': '2.8 Km', 'Gurugram University': '3.7 Km', ""Oyster's Water Park"": '8.2 Km', 'Leisure Valley Park': '8.7 Km', 'Huda Metro Station (Gurugram)': '9 Km', 'DLF Golf and Country Club': '10.5 Km', 'F9 Go Karting Gurgaon': '11.9 Km', 'Hyatt Regency Hotel': '12.6 Km', 'Indira Gandhi International Airport': '22.8 Km'}",https://www.99acres.com/unitech-harmony-nirvana-country-gurgaon-npxid-r7,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,724 - 1,796 sq.ft.', 'price-range': '₹ 1.7 - 1.77 Cr'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,467 - 3,150 sq.ft.', 'price-range': '₹ 2.55 - 3.26 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '3,309 - 3,486 sq.ft.', 'price-range': '₹ 3.5 - 3.69 Cr'}}","['Swimming Pool', 'Creche/Day care', 'Squash Court', 'Property Staff', 'Shopping Centre', 'Lawn Tennis Court', 'Video Door Security', 'Toddler Pool', 'Party Lawn']"
Vatika The Seven Lamps,"1, 2, 3, 4, 5 BHK Apartment in Sector 82, Gurgaon","['SS Omnia Mall', 'Nakhrola Stadium', 'Hyatt Regency Gurgaon', 'Arc Multi Speciality Hospital', 'Knowledge Tree World School']","{'SS Omnia Mall': '3.3 Km', 'Nakhrola Stadium': '3.4 Km', 'Hyatt Regency Gurgaon': '3.9 Km', 'Arc Multi Speciality Hospital': '4.1 Km', 'Knowledge Tree World School': '4.4 Km', 'IMT Manesar': '8.8 Km', 'DPG Institute of Technology': '10.7 Km', 'SkyJumper Trampoline Park': '12.5 Km', 'Golf Course Ext Rd': '15 Km', 'Indira Gandhi International Airport': '28.9 Km'}",https://www.99acres.com/vatika-the-seven-lamps-sector-82-gurgaon-npxid-r1135,"{'1 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '907.62 sq.ft.', 'price-range': 'Price on Request'}, '2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,298.05 - 1,435 sq.ft.', 'price-range': '₹ 77.88 - 86.1 L'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,877 - 2,160 sq.ft.', 'price-range': '₹ 1.13 - 1.3 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,423 - 2,425 sq.ft.', 'price-range': '₹ 1.45 - 1.46 Cr'}, '5 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '4,567.02 sq.ft.', 'price-range': 'Price on Request'}}","['Valet Parking', 'Swimming Pool', 'School', 'Visitors Parking', 'Skating Rink', 'Theatre', 'Property Staff', 'Shopping Centre', 'Sun Deck']"
BPTP Freedom Park Life,"2, 3, 5 BHK Apartment in Sector 57, Gurgaon","['Presidium School Gurgoan', 'Manav Rachna School', 'Windsor International School', 'Dreamz Cafe', 'Biryani Shah']","{'Presidium School Gurgoan': '1min away', 'Manav Rachna School': '3mins', 'Windsor International School': '8 mins', 'Dreamz Cafe': '4 mins away', 'Biryani Shah': '8 mins'}",https://www.99acres.com/bptp-freedom-park-life-sector-57-gurgaon-npxid-r375,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,446 sq.ft.', 'price-range': 'Price on Request'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,293 - 2,587 sq.ft.', 'price-range': 'Price on Request'}, '5 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '4,780 sq.ft.', 'price-range': 'Price on Request'}}","['Swimming Pool', 'School', 'Jacuzzi', 'Shopping Centre', 'Multipurpose Court', 'Community Hall', '24x7 Security', 'Club House', '24/7 Power Backup']"
DLF New Town Heights,"2, 3, 4 BHK Apartment in Sector 91, Gurgaon","['KLAY Play School', 'RHM Public School', 'Sanjeevani Hospital', 'Garhi Harsaru Junction', 'Spaze Business Park']","{'KLAY Play School': '1.7 KM', 'RHM Public School': '2.1 KM', 'Sanjeevani Hospital': '2.5 KM', 'Garhi Harsaru Junction': '5.9 KM', 'Spaze Business Park': '21.4 KM', 'Orchid Business Park': '21.5 KM', 'MG Road Metro Station': '25.6 KM', 'IGI Airport': '35.3 KM'}",https://www.99acres.com/dlf-new-town-heights-sector-91-gurgaon-npxid-r23702,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,615 sq.ft.', 'price-range': '₹ 99.35 L'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,845 - 1,930 sq.ft.', 'price-range': '₹ 1.14 - 1.19 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,230 - 2,727 sq.ft.', 'price-range': '₹ 1.37 - 1.68 Cr'}}","['Swimming Pool', 'Sauna', 'Piped Gas', 'Grocery Shop', 'Squash Court', 'Fountain', 'Lawn Tennis Court', 'Video Door Security', 'Earthquake Resistant']"
La Lagune,"3, 4, 5 BHK Apartment in Sector 54, Gurgaon","['Sector 54 Chowk Metro Station', 'Golf course extension road', 'Ardee Mall', 'Gurugram Public School', 'Paras Hospital']","{'Sector 54 Chowk Metro Station': '950m', 'Golf course extension road': '2.5Km', 'Ardee Mall': '4.6Km', 'Gurugram Public School': '4.6Km', 'Paras Hospital': '4.9Km', 'Zooper India Trampoline Park': '5.1Km', 'Ernst & Young': '5.9Km', 'DLF Golf and Country Club': '6.1Km', 'BM College of Technology': '6.8Km', 'Kheri Railway station': '16.3Km', 'IGI Airport': '17.6Km'}",https://www.99acres.com/la-lagune-sector-54-gurgaon-npxid-r12072,"{'3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '3,160 sq.ft.', 'price-range': 'Price on Request'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '3,160 - 5,330 sq.ft.', 'price-range': 'Price on Request'}, '5 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '4,180 sq.ft.', 'price-range': 'Price on Request'}}","['Swimming Pool', 'Bar/Chill-Out Lounge', 'Changing Area', 'RO System', 'Aerobics Centre', 'Card Room', 'Restaurant', 'High Speed Elevators', 'Waiting Lounge']"
M3M My Den,"1 BHK Service Apartment, 2 BHK Apartment, 1 RK Studio Apartment in Sector 67, Gurgaon","['Unitech Business Zone', 'Park Hospital', 'Omaxe Gurgaon Mall', 'Delhi Public School Gurugram Sector 67A', 'Sector 55-56 Metro Station']","{'Unitech Business Zone': '4 KM', 'Park Hospital': '4.1 KM', 'Omaxe Gurgaon Mall': '4.8 KM', 'Delhi Public School Gurugram Sector 67A': '1.5 KM', 'Sector 55-56 Metro Station': '7 KM', 'Samrat Mihir Bhoj Road': '100 Meter', 'Sushant University': '8.3 KM', 'Indira Gandhi Intl Airport': '24.1 KM', 'Badshahpur Sohna Rd Hwy': '3.8 KM', 'Grand Hyatt Gurgaon': '6.1 KM', 'Golf Pavilion': '13 KM', 'Tau DeviLal Sports Complex': '8.2 KM', 'De Adventure Park': '4.3 KM'}",https://www.99acres.com/m3m-my-den-sector-67-gurgaon-npxid-r324825,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,360.67 sq.ft.', 'price-range': '₹ 2.05 Cr'}, '1 RK': {'building_type': 'Studio Apartment', 'area_type': 'Super Built-up Area', 'area': '874.13 - 892.24 sq.ft.', 'price-range': '₹ 1.36 - 1.39 Cr'}, '1 BHK': {'building_type': 'Service Apartment', 'area_type': 'Super Built-up Area', 'area': '892 - 904 sq.ft.', 'price-range': '₹ 1.39 - 1.41 Cr'}}","['Food Court', 'Concierge Service', 'Infinity Pool', 'Swimming Pool', 'Football', 'Bar/Chill-Out Lounge', 'Business Lounge', 'Laundry', 'Reading Lounge']"
Suncity Avenue 102,"2 BHK Apartment in Sector 102, Gurgaon","['Delhi International Airport', 'AIIMS', 'The Hive', 'Gurugram Rd', 'JMS Marine Square']","{'Delhi International Airport': '34 minutes drive', 'AIIMS': '26 minutes drive', 'The Hive': '5 minutes drive', 'Gurugram Rd': 'In close proximity', 'JMS Marine Square': '8 minutes drive', 'Stymerra Chowk': '8 minutes drive', 'Sector 102 Dhankot': '5 minutes drive', 'Shri Hanuman Ji Mandir': '5 minutes drive', 'MCC Cricket Ground Dhankot': '6 minutes drive', 'KFG Sports Club': '8 minutes drive', 'Signature Hospital': '10 minutes drive', 'Prime Scholars Int. School': 'In close proximity'}",https://www.99acres.com/suncity-avenue-102-sector-102-gurgaon-npxid-r256209,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '605.5 - 632 sq.ft.', 'price-range': 'Price on Request'}}","['Creche/Day care', 'Property Staff', 'Multipurpose Court', 'Community Hall', 'Multipurpose Hall', 'Gated Community', 'Landscape Garden', 'Lift(s)', 'Car Parking']"
DLF Princeton Estate,"2, 3, 4 BHK Apartment in DLF Phase 5, Gurgaon","['Sector 42-43 Metro Station', 'Paras Hospital', 'Ardee Mall', 'Zooper India Trampoline Park', 'DLF Golf and Country Club']","{'Sector 42-43 Metro Station': '1.8 Km', 'Paras Hospital': '2 Km', 'Ardee Mall': '2.6 Km', 'Zooper India Trampoline Park': '3.1 Km', 'DLF Golf and Country Club': '3.7 Km', 'The Shri Ram School Aravali': '3.9 Km', 'Taj City Centre Gurugram': '4 Km', 'Appu Ghar Water Park': '4.7 Km', 'PVR Drive in Theatre': '7.4 Km', 'Golf Course Ext Rd': '7.6 Km', 'Duke Horse Riding Club': '8 Km', 'Surajgarh Gurgaon': '9.2 Km', 'Indira Gandhi International Airport': '15.2 Km'}",https://www.99acres.com/dlf-princeton-estate-dlf-phase-5-gurgaon-npxid-r11712,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '964 sq.ft.', 'price-range': '₹ 1.35 Cr'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,127 sq.ft.', 'price-range': '₹ 1.55 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,562 sq.ft.', 'price-range': '₹ 2.15 Cr'}}","['Swimming Pool', 'Medical Centre', 'Laundry', 'Salon', 'Grocery Shop', 'Property Staff', 'Shopping Centre', 'Table Tennis', 'Badminton Court']"
Pyramid Urban Homes 2,"1, 2 BHK Apartment in Sector 86, Gurgaon","['Aarvy Healthcare Super Speciality', ""St. Xavier's High School"", 'Minda Industries  Corporate Office', 'Sapphire 83 Mall', 'Rampura Flyover, Naurangpur Rd']","{'Aarvy Healthcare Super Speciality': '1.8 KM', ""St. Xavier's High School"": '2 KM', 'Minda Industries  Corporate Office': '3.1 KM', 'Sapphire 83 Mall': '3.2 KM', 'Rampura Flyover, Naurangpur Rd': '3.7 KM', 'Nakhrola Stadium': '3.8 KM', 'Manesar toll plaza - Kherki Daula': '6.1 KM', 'Imt Manesar, Gurugram': '7.7 KM', 'Holiday Inn': '3 km', 'Indira Gandhi Intl Airport': '29.4 Km'}",https://www.99acres.com/pyramid-urban-homes-2-sector-86-gurgaon-npxid-r181113,"{'1 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '335 - 398 sq.ft.', 'price-range': '₹ 23.45 - 27.86 L'}, '2 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '500 - 625 sq.ft.', 'price-range': 'Price on Request'}}","['Shopping Centre', 'Community Hall', '24x7 Security', 'Gated Community', 'Landscape Garden', 'Lift(s)', 'Car Parking']"
Satya The Hermitage,"2, 3, 4, 5 BHK Apartment in Sector 103, Gurgaon","['Dwarka Expressway', 'S N International School', 'InfinityS Badminton Academy', 'Gurgaon Railway Station', 'Gurgaon Dreamz Mall']","{'Dwarka Expressway': '1.2 Km', 'S N International School': '1.2 Km', 'InfinityS Badminton Academy': '3.1 Km', 'Gurgaon Railway Station': '3.3 Km', 'Gurgaon Dreamz Mall': '4.6 Km', 'Metro Hospital, Palam Vihar': '6.4 Km', 'Delhi Jaipur Expressway': '7.7 Km', 'HUDA Market, Sector 14': '7.9 Km', 'F9 Go Karting Gurgaon': '8.4 Km', 'The NorthCap University': '8.8 Km', 'infinity Business Park': '9.4 Km', 'Hero Honda Chowk': '9.4 Km', 'SkyJumper Trampoline Park Gurgaon': '10.1 Km', 'Huda Metro Station': '11.6 Km', 'Indira Gandhi International Airport': '21.7 Km'}",https://www.99acres.com/satya-the-hermitage-sector-103-gurgaon-npxid-r7086,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,450 sq.ft.', 'price-range': '₹ 80 L'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,991 sq.ft.', 'price-range': '₹ 1 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,639 - 4,711 sq.ft.', 'price-range': '₹ 1.2 - 2.14 Cr'}, '5 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '4,731 sq.ft.', 'price-range': 'Price on Request'}}","['Bus Shelter', 'Swimming Pool', 'Business Lounge', 'Reading Lounge', 'Barbecue', 'Skating Rink', 'Fountain', 'Lawn Tennis Court', 'Amphitheatre']"
BPTP Spacio,"2, 3 BHK Apartment in Sector 37D, Gurgaon","['Suncity School', 'Gurugram Road', 'Dwarka Expressway', 'Sunrise University', 'Delhi Jaipur Highway']","{'Suncity School': '0.2 Km', 'Gurugram Road': '1 Km', 'Dwarka Expressway': '1.5 Km', 'Sunrise University': '4 Km', 'Delhi Jaipur Highway': '5 Km', 'Sethi Hospital': '5.5 Km', 'Gurgaon Dreamz Mall': '7 Km', 'Gurgaon Railway Station': '7 Km', 'Infinity Business Park': '10.5 Km'}",https://www.99acres.com/bptp-spacio-sector-37d-gurgaon-npxid-r937,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,000 - 1,079 sq.ft.', 'price-range': 'Price on Request'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,225 - 1,865 sq.ft.', 'price-range': 'Price on Request'}}","['Swimming Pool', 'Card Room', 'Piped Gas', 'Pool Table', 'Sun Deck', 'Lawn Tennis Court', 'Multipurpose Court', 'Earthquake Resistant', 'Toddler Pool']"
